in s,C1 in V
-2.96705E+00,4.65358E+00
-2.96700E+00,4.65175E+00
-2.96695E+00,4.64946E+00
-2.96690E+00,4.64778E+00
-2.96685E+00,4.64793E+00
-2.96680E+00,4.64748E+00
-2.96675E+00,4.64626E+00
-2.96670E+00,4.64503E+00
-2.96664E+00,4.64427E+00
-2.96659E+00,4.64412E+00
-2.96654E+00,4.64336E+00
-2.96649E+00,4.64168E+00
-2.96644E+00,4.64091E+00
-2.96639E+00,4.64030E+00
-2.96634E+00,4.63756E+00
-2.96629E+00,4.63618E+00
-2.96624E+00,4.63588E+00
-2.96619E+00,4.63481E+00
-2.96614E+00,4.63466E+00
-2.96609E+00,4.63420E+00
-2.96604E+00,4.63496E+00
-2.96599E+00,4.63359E+00
-2.96594E+00,4.63206E+00
-2.96589E+00,4.63145E+00
-2.96584E+00,4.63115E+00
-2.96579E+00,4.63161E+00
-2.96574E+00,4.63069E+00
-2.96569E+00,4.63023E+00
-2.96564E+00,4.62993E+00
-2.96559E+00,4.62932E+00
-2.96554E+00,4.62993E+00
-2.96549E+00,4.62932E+00
-2.96544E+00,4.62932E+00
-2.96538E+00,4.62962E+00
-2.96533E+00,4.62825E+00
-2.96528E+00,4.62703E+00
-2.96523E+00,4.62611E+00
-2.96518E+00,4.62520E+00
-2.96513E+00,4.62474E+00
-2.96508E+00,4.62611E+00
-2.96503E+00,4.62444E+00
-2.96498E+00,4.62215E+00
-2.96493E+00,4.62154E+00
-2.96488E+00,4.62230E+00
-2.96483E+00,4.62260E+00
-2.96478E+00,4.62352E+00
-2.96473E+00,4.62291E+00
-2.96468E+00,4.62321E+00
-2.96463E+00,4.62306E+00
-2.96458E+00,4.62321E+00
-2.96453E+00,4.62260E+00
-2.96448E+00,4.62337E+00
-2.96443E+00,4.62291E+00
-2.96438E+00,4.62184E+00
-2.96433E+00,4.62123E+00
-2.96428E+00,4.62215E+00
-2.96423E+00,4.62321E+00
-2.96418E+00,4.62276E+00
-2.96412E+00,4.62260E+00
-2.96407E+00,4.62230E+00
-2.96402E+00,4.62108E+00
-2.96397E+00,4.62230E+00
-2.96392E+00,4.62184E+00
-2.96387E+00,4.62199E+00
-2.96382E+00,4.62260E+00
-2.96377E+00,4.62245E+00
-2.96372E+00,4.62230E+00
-2.96367E+00,4.62215E+00
-2.96362E+00,4.62199E+00
-2.96357E+00,4.62138E+00
-2.96352E+00,4.62260E+00
-2.96347E+00,4.62199E+00
-2.96342E+00,4.62093E+00
-2.96337E+00,4.62123E+00
-2.96332E+00,4.62184E+00
-2.96327E+00,4.62169E+00
-2.96322E+00,4.62123E+00
-2.96317E+00,4.62016E+00
-2.96312E+00,4.62016E+00
-2.96307E+00,4.61971E+00
-2.96302E+00,4.62016E+00
-2.96297E+00,4.61925E+00
-2.96292E+00,4.62077E+00
-2.96286E+00,4.62016E+00
-2.96281E+00,4.62093E+00
-2.96276E+00,4.62047E+00
-2.96271E+00,4.61635E+00
-2.96266E+00,4.61162E+00
-2.96261E+00,4.60948E+00
-2.96256E+00,4.60597E+00
-2.96251E+00,4.60307E+00
-2.96246E+00,4.60201E+00
-2.96241E+00,4.60002E+00
-2.96236E+00,4.59941E+00
-2.96231E+00,4.59789E+00
-2.96226E+00,4.59697E+00
