in s,C1 in V
4.157218E+00,4.87114E+00
4.157268E+00,4.86427E+00
4.157318E+00,4.86961E+00
4.157369E+00,4.86946E+00
4.157419E+00,4.86992E+00
4.157470E+00,4.86839E+00
4.157520E+00,4.87022E+00
4.157570E+00,4.87007E+00
4.157621E+00,4.87053E+00
4.157671E+00,4.87083E+00
4.157722E+00,4.87099E+00
4.157772E+00,4.87007E+00
4.157822E+00,4.87022E+00
4.157873E+00,4.87099E+00
4.157923E+00,4.87114E+00
4.157974E+00,4.87007E+00
4.158024E+00,4.87083E+00
4.158074E+00,4.87114E+00
4.158125E+00,4.87083E+00
4.158175E+00,4.87068E+00
4.158226E+00,4.87007E+00
4.158276E+00,4.86626E+00
4.158326E+00,4.87007E+00
4.158377E+00,4.87007E+00
4.158427E+00,4.86946E+00
4.158478E+00,4.86183E+00
4.158528E+00,4.86885E+00
4.158578E+00,4.86961E+00
4.158629E+00,4.87083E+00
4.158679E+00,4.86992E+00
4.158730E+00,4.86992E+00
4.158780E+00,4.86961E+00
4.158830E+00,4.86855E+00
4.158881E+00,4.86977E+00
4.158931E+00,4.86992E+00
4.158982E+00,4.87007E+00
4.159032E+00,4.87099E+00
4.159082E+00,4.87114E+00
4.159133E+00,4.87114E+00
4.159183E+00,4.87053E+00
4.159234E+00,4.87083E+00
4.159284E+00,4.86351E+00
4.159334E+00,4.87007E+00
4.159385E+00,4.87083E+00
4.159435E+00,4.86778E+00
4.159486E+00,4.86916E+00
4.159536E+00,4.86916E+00
4.159586E+00,4.86946E+00
4.159637E+00,4.86992E+00
4.159687E+00,4.86992E+00
4.159738E+00,4.86961E+00
4.159788E+00,4.87068E+00
4.159838E+00,4.87099E+00
4.159889E+00,4.87160E+00
4.159939E+00,4.87038E+00
4.159990E+00,4.86885E+00
4.160040E+00,4.87022E+00
4.160090E+00,4.87068E+00
4.160141E+00,4.87038E+00
4.160191E+00,4.87007E+00
4.160242E+00,4.86870E+00
4.160292E+00,4.86763E+00
4.160342E+00,4.87022E+00
4.160393E+00,4.87068E+00
4.160443E+00,4.86626E+00
4.160494E+00,4.86549E+00
4.160544E+00,4.87022E+00
4.160594E+00,4.87129E+00
4.160645E+00,4.87053E+00
4.160695E+00,4.87129E+00
4.160746E+00,4.87068E+00
4.160796E+00,4.87144E+00
4.160846E+00,4.87144E+00
4.160897E+00,4.87236E+00
4.160947E+00,4.87083E+00
4.160998E+00,4.87053E+00
4.161048E+00,4.87083E+00
4.161098E+00,4.87053E+00
4.161149E+00,4.87068E+00
4.161199E+00,4.87068E+00
4.161250E+00,4.86931E+00
4.161300E+00,4.86641E+00
4.161350E+00,4.86977E+00
4.161401E+00,4.87038E+00
4.161451E+00,4.86916E+00
4.161502E+00,4.87160E+00
4.161552E+00,4.87038E+00
4.161602E+00,4.87038E+00
4.161653E+00,4.87160E+00
4.161703E+00,4.87160E+00
4.161754E+00,4.86977E+00
4.161804E+00,4.87083E+00
4.161854E+00,4.87099E+00
4.161905E+00,4.87068E+00
4.161955E+00,4.86900E+00
4.162006E+00,4.86855E+00
4.162056E+00,4.87022E+00
4.162106E+00,4.86961E+00
4.162157E+00,4.87007E+00
4.162207E+00,4.87083E+00
4.162258E+00,4.86702E+00
4.162308E+00,4.87038E+00
4.162358E+00,4.86992E+00
4.162409E+00,4.87038E+00
4.162459E+00,4.86320E+00
4.162510E+00,4.87038E+00
4.162560E+00,4.87099E+00
4.162610E+00,4.87083E+00
4.162661E+00,4.87083E+00
4.162711E+00,4.87007E+00
4.162762E+00,4.86946E+00
4.162812E+00,4.87007E+00
4.162862E+00,4.87144E+00
4.162913E+00,4.87038E+00
4.162963E+00,4.86977E+00
4.163014E+00,4.86885E+00
4.163064E+00,4.87099E+00
4.163114E+00,4.87160E+00
4.163165E+00,4.87038E+00
4.163215E+00,4.87053E+00
4.163266E+00,4.86443E+00
4.163316E+00,4.86855E+00
4.163366E+00,4.86900E+00
4.163417E+00,4.87083E+00
4.163467E+00,4.86839E+00
4.163518E+00,4.86900E+00
4.163568E+00,4.86931E+00
4.163618E+00,4.86977E+00
4.163669E+00,4.87099E+00
4.163719E+00,4.86992E+00
4.163770E+00,4.86916E+00
4.163820E+00,4.87007E+00
4.163870E+00,4.87068E+00
4.163921E+00,4.86977E+00
4.163971E+00,4.86824E+00
4.164022E+00,4.86946E+00
4.164072E+00,4.86992E+00
4.164122E+00,4.86946E+00
4.164173E+00,4.86992E+00
4.164223E+00,4.87007E+00
4.164274E+00,4.86641E+00
4.164324E+00,4.86992E+00
4.164374E+00,4.87114E+00
4.164425E+00,4.87022E+00
4.164475E+00,4.86168E+00
4.164526E+00,4.86900E+00
4.164576E+00,4.86931E+00
4.164626E+00,4.87022E+00
4.164677E+00,4.86992E+00
4.164727E+00,4.86900E+00
4.164778E+00,4.86916E+00
4.164828E+00,4.86931E+00
4.164878E+00,4.86977E+00
4.164929E+00,4.86931E+00
4.164979E+00,4.86885E+00
4.165030E+00,4.87038E+00
4.165080E+00,4.87236E+00
4.165130E+00,4.87251E+00
4.165181E+00,4.87175E+00
4.165231E+00,4.87312E+00
4.165282E+00,4.86473E+00
4.165332E+00,4.87053E+00
4.165382E+00,4.87083E+00
4.165433E+00,4.86809E+00
4.165483E+00,4.87099E+00
4.165534E+00,4.87160E+00
4.165584E+00,4.87221E+00
4.165634E+00,4.87282E+00
4.165685E+00,4.87251E+00
4.165735E+00,4.87053E+00
4.165786E+00,4.87007E+00
4.165836E+00,4.87038E+00
4.165886E+00,4.87114E+00
4.165937E+00,4.87160E+00
4.165987E+00,4.86992E+00
4.166038E+00,4.87099E+00
4.166088E+00,4.87038E+00
4.166138E+00,4.86992E+00
4.166189E+00,4.87053E+00
4.166239E+00,4.87083E+00
4.166290E+00,4.86732E+00
4.166340E+00,4.87083E+00
4.166390E+00,4.87114E+00
4.166441E+00,4.86702E+00
4.166491E+00,4.86534E+00
4.166542E+00,4.86916E+00
4.166592E+00,4.86977E+00
4.166642E+00,4.87083E+00
4.166693E+00,4.87068E+00
4.166743E+00,4.87068E+00
4.166794E+00,4.86992E+00
4.166844E+00,4.87068E+00
4.166894E+00,4.86992E+00
4.166945E+00,4.86946E+00
4.166995E+00,4.87007E+00
4.167046E+00,4.87099E+00
4.167096E+00,4.87068E+00
4.167146E+00,4.86977E+00
4.167197E+00,4.87007E+00
4.167247E+00,4.86809E+00
4.167298E+00,4.86534E+00
4.167348E+00,4.86946E+00
4.167398E+00,4.87053E+00
4.167449E+00,4.86961E+00
4.167499E+00,4.87068E+00
4.167550E+00,4.87022E+00
4.167600E+00,4.87114E+00
4.167650E+00,4.87007E+00
4.167701E+00,4.87083E+00
4.167751E+00,4.87114E+00
4.167802E+00,4.87038E+00
4.167852E+00,4.87129E+00
4.167902E+00,4.87038E+00
4.167953E+00,4.87007E+00
4.168003E+00,4.86977E+00
4.168054E+00,4.87053E+00
4.168104E+00,4.87053E+00
4.168154E+00,4.86946E+00
4.168205E+00,4.87007E+00
4.168255E+00,4.86717E+00
4.168306E+00,4.86961E+00
4.168356E+00,4.87053E+00
4.168406E+00,4.87160E+00
4.168457E+00,4.86458E+00
4.168507E+00,4.86977E+00
4.168558E+00,4.87312E+00
4.168608E+00,4.87160E+00
4.168658E+00,4.87144E+00
4.168709E+00,4.87129E+00
4.168759E+00,4.87221E+00
4.168810E+00,4.87175E+00
4.168860E+00,4.87267E+00
